Vijay	m
Vikentije	m
Vikram	m
Vishwanath	m
Vitali	m
Vivien	m
Vlasta	m
Vojin	m
Volkan	m
Volker	m
Volkmar	m
Vollrath	m
Vukašin	m
Wadim	m
Waldemar	m
Waleri	m
Walter	m
Wanja	m
Ward	m
Warin	m
Waylon	m
Wazzo	m
Webster	m
Wenzel	m
Werner	m
Wichard	m
Wichmann	m
Widukind	m
Wiegand	m
Wieland	m
Wigald	m
Wilfried	m
Wilhelm	m
Willi	m
William	m
Willibald	m
Willy	m
Wilmut	m
Wim	m
Winand	m
Winston	m
Wissarion	m
Wito	m
Wladimir	m
Wladyslaw	m
Wojciech	m
Wolf	m
Wolfgang	m
Wolfhard	m
Wolfram	m
Woody	m
Wsewolod	m
Xaver	m
Yahya	m
Yann	m
Yannick	m
Yasin	m
Yildirim	m
Yilmaz	m
Yrjö	m
Yüksel	m
Yusuf	m
Yves	m
Zacharias	m
Zafer	m
Zahar	m
Zaharije	m
Žarko	m
Zdenek	m
Zdravko	m
Zenon	m
Zeuxippos	m
Zlatko	m
Zoran	m
Zoticus	m
Zsombor	m
Zvezdan	m
Zygmunt	m
